Timestamp,pH,DO_%,Temperature_C,Agitation_rpm
0.0,5.3129306975166335,46.14014239037708,29.634808543241096,342.76929807757676
0.5,5.161498176715612,44.65176476532397,30.11712070317488,333.7660950902949
1.0,5.507417892268482,45.70931805727588,30.017338675675564,362.3781996035177
1.5,5.2208571919134075,45.30293243750236,29.78494013389272,374.63019865133475
2.0,5.199136065060292,44.93949637792152,30.098794735545532,357.5890528327822
2.5,5.248126482691716,42.00097179356471,29.82996144808617,360.00821484648753
3.0,5.293115422908803,47.013626425357565,30.14310111581852,318.3463095285059
3.5,5.333499779683721,51.31386430344881,30.3975807153115,359.2468640772712
4.0,5.204060786953005,45.93266114837694,30.22192498196348,349.52713312091953
4.5,5.342924205880444,48.96648737518812,29.742817674077482,337.8755059256131
5.0,5.381769932599421,45.74762790859424,30.308651488623845,362.7135738452232
5.5,5.256974493682581,45.60907795439621,29.657362037011147,350.82855265733843
6.0,5.36527992309664,43.16845734982833,30.740415654668947,326.617236267645
6.5,5.261500964300119,41.37416049839027,29.789895357762614,345.7716933144535
7.0,5.1848579313141006,46.383106445717885,29.83587141078387,358.28693336716316
7.5,5.275267423808975,41.98985876314137,30.501683770826055,370.0939827331411
8.0,5.133179960004485,38.07758765499234,30.312782650690945,348.86886579343536
8.5,5.156341766606578,47.074705397621024,30.050737215029727,360.8568996058181
9.0,5.403453927200591,39.94506852515282,29.51054975358475,381.21431442354805
9.5,5.1800333239257705,40.14578660877331,29.69326938613627,389.1158555220245
10.0,5.3743383300411525,46.64622392330614,30.05885026367362,349.3050251653148
10.5,5.389379128326016,39.01765208760959,29.671414964371053,369.7446276889222
11.0,5.191774476917321,43.05775559251438,29.956946296693378,351.2367366166093
11.5,5.133638152515114,41.67571332643392,29.752509486920253,362.0049312826488
12.0,5.341049053869947,44.633884379810624,29.79720411810768,367.8416692569884
12.5,5.175649326722631,37.97178580204294,29.29932818275001,352.9272080730867
13.0,5.2571701775661435,45.7429468355638,29.80540122388534,364.9339785524973
13.5,5.415079657658308,41.25354277305265,30.089415663032153,376.27891323432794
14.0,5.2111837225194435,43.324557014733934,29.795389685040206,344.0493184292696
14.5,5.1826048259509765,39.6155542834639,30.018008701725602,337.9206664999071
15.0,5.282427297591136,45.564583220558696,30.13470328902568,354.54238565592766
15.5,5.507719041335872,48.741609241734984,30.007836729461918,325.88852292840204
16.0,5.428644819701626,36.118070979899244,30.44284383321602,379.5871068444678
16.5,5.518671250413802,43.71829667510318,29.89158426984545,356.9984829946466
17.0,5.287873982896911,45.818205961024105,30.213681446851762,365.9700511681799
17.5,5.271531869207303,50.700137893900816,30.273712384188862,340.6176545367322
18.0,5.293374398406287,45.54532829222612,29.760138323630194,370.27321938238833
18.5,5.441329630033614,32.52221575203082,29.967588690063224,364.38480397014354
19.0,5.306292754431621,43.530085404838125,30.19725588224876,367.9640974982025
19.5,5.311367260595056,44.46036389935281,30.014716022782306,362.78949380206785
20.0,5.218772061466108,37.812035644201764,29.60063106218578,370.8416025849699
20.5,5.3433421252393645,37.99664770537761,30.193775347738143,387.6979760310197
21.0,5.292650638328366,37.15205442789488,29.787262084529427,380.3169094019204
21.5,5.408602985853477,39.545201941965566,30.456351641329423,388.14086765556266
22.0,5.281699393672335,40.0201299911051,29.822151618786155,360.72334170250514
22.5,5.451303800792845,43.463487181429784,30.263123630805175,378.8534771478005
23.0,5.528952706819373,38.94684336857258,30.114107559115176,336.5593478231462
23.5,5.227054442590314,41.83793984219546,30.125461983826362,368.05609720288976
24.0,5.303280758118731,40.831746367520886,30.410832292927232,364.2395173317979
24.5,5.536174162204353,44.3195512206234,30.13726120384447,352.51271301185176
25.0,5.456023816139963,40.3936882667545,29.64166807259829,378.525987529524
25.5,5.224955393943346,39.52577561361125,29.996965226559325,404.52632136172093
26.0,5.296308424420752,40.375350442098274,30.219703516326494,353.092231341026
26.5,5.410530638102092,45.30528042284976,29.90787153458667,387.4756475542863
27.0,5.39664499232118,39.43295410858866,29.94065859423105,366.8036399002964
27.5,5.359986174218352,42.02065369765948,30.176459980491558,380.54669041047373
28.0,5.126828642873785,41.208075433683916,29.54717342597797,369.1974245463234
28.5,5.358871041218908,44.36594507425413,29.99096535986997,377.6382702751489
29.0,5.451805638065743,45.0582567794579,29.963095822992926,375.57935829187284
