Timestamp,pH,DO_%,Temperature_C,Agitation_rpm
0.0,5.367884387052619,44.94241334879751,30.019955482188205,340.5190886316941
0.5,5.270059801689111,46.47719728044555,29.39745488515695,345.6573381817093
1.0,5.371289996799591,49.7971868230166,29.88049906676093,368.6138800456901
1.5,5.472752384541795,43.656352796811966,29.832537440150453,348.5188829486211
2.0,5.29680482149369,48.02246800356656,29.767882446147123,374.73764820824874
2.5,5.226174244727377,40.89422524114731,30.157133163467602,370.5417397663714
3.0,5.325365548101291,45.93025319389882,30.586289171407593,371.1697917230295
3.5,5.31184254177825,43.269059350454185,30.328517659944417,365.355925368055
4.0,5.351857668266008,43.51895894201954,29.97708310911995,351.1205398640625
4.5,5.280213121641871,42.63405559021205,30.07955959078449,344.0552705634598
5.0,5.330237917091447,38.07538030334286,29.820037749419754,370.6416046770774
5.5,5.22370707745355,46.08880588312943,29.75481487499008,366.2201181852316
6.0,5.285289105280145,43.240060186904145,30.016305443564104,334.84859549317457
6.5,5.413459081875646,48.09780032454721,29.891990550901514,363.2797292301899
7.0,5.395391068021206,43.851227343005114,29.66752585418464,379.744565312611
7.5,5.27949782950712,42.23509569235857,30.491637579400177,365.40088151334305
8.0,5.345743007605801,41.08771800979235,30.240841217463966,400.1144457494629
8.5,5.409300766387854,45.425765488877694,30.21632783894583,352.1616033358052
9.0,5.288734927040685,42.82366354729135,29.827515013383938,352.21332701335973
9.5,5.2880392807751075,43.07844647349761,29.91819659052597,361.5618445218122
10.0,5.3328793018207845,44.25208736053511,30.456689269003345,359.48434691408096
10.5,5.547339099280078,44.74556861946783,29.86582212273515,378.99374858570496
11.0,5.31954727322918,36.443947544797616,29.998799057449446,355.42902909750734
11.5,5.489404738628833,40.8697999449989,29.900203554576517,378.5979239742402
12.0,5.369440853272418,42.9856295250806,29.77305430005809,365.27618590312545
12.5,5.328319885678173,41.13401220437841,29.78524603760164,348.1995849499905
13.0,5.233244438623611,46.17710127991701,30.23981800758613,374.8684501791202
13.5,5.334199954876853,42.58461363659953,29.932685367032597,376.5665235935916
14.0,5.152985217800417,41.70654168992773,29.733796311748677,382.06497986549283
14.5,5.288504247655288,38.279533493680674,30.06702709267404,356.5316204099246
15.0,5.2818071192315035,41.144904129822514,29.790154566251758,373.12840472284967
15.5,5.361128736655784,42.46860273310841,29.6705283369461,360.3832668158479
16.0,5.366062785760002,43.89596334477847,30.04826531489753,349.4944433309204
16.5,5.100932340740798,48.3363562801558,29.60710893776744,334.2756306199959
17.0,5.35555156130041,37.74944449030784,29.758560375427535,372.3994230537991
17.5,5.521018726847404,43.97503542481713,29.868252218736934,363.8120400172307
18.0,5.16414140428251,41.39774367250455,29.86506551882192,367.2999299320577
18.5,5.540468961269377,36.87711413380328,29.877696716527655,337.914023506789
19.0,5.297163590674949,40.03119357664602,29.55169610774958,379.52971379128
19.5,5.374314770385043,44.95006688896214,29.840503852599753,365.18925286329875
20.0,5.509464064121631,42.49183941467266,30.242386964747833,357.40482212591576
20.5,5.422851734336425,40.7907419205841,29.431073287182098,366.9695900145177
21.0,5.305469685739604,37.50065592180822,30.05744785550195,354.09710272570015
