Timestamp,pH,DO_%,Temperature_C,Agitation_rpm
0.0,5.2466351196157515,44.98341641303962,29.931164863850412,355.84023369884187
0.5,5.174738088607735,48.21347679307301,30.833493912465734,368.32126253090144
1.0,5.324363831605386,47.52028311684583,29.69727439714047,327.08392013028
1.5,5.381120041683368,43.19807501501112,29.595996570791595,338.0411310092934
2.0,5.191944769531843,45.153286647884066,30.17463683841391,364.98289356056705
2.5,5.3956832330108755,46.95249339173421,29.93785023296863,342.7311724085589
3.0,5.156684671045252,47.92394092735446,29.946680363618803,346.3442503697055
3.5,5.42672163447007,41.867876181632965,30.250438625769128,357.36508743160124
4.0,5.206217012348452,44.27258876491544,30.291889060126735,365.26726529177245
4.5,5.460793425288347,45.45204375597996,31.011688876088,339.9441379239894
5.0,5.27263616099848,44.19240773757576,29.57437486242258,369.804040926758
5.5,5.404103249062584,44.36950099318645,29.83967506389795,332.1575252711183
6.0,5.236074167130208,46.48113385131368,29.93635157348651,348.5969680894042
6.5,5.366394833152481,47.662059958796085,30.077135061016882,360.13436010461425
7.0,5.454686213354978,44.6516598818645,29.907213436066627,365.9302158749429
7.5,5.293086981730744,42.959022827601714,30.382120086041866,351.8707099376157
8.0,5.054482395243652,45.036553831666296,29.881345064525913,352.3296138196176
8.5,5.366543632653351,43.4393172749468,30.064481649028426,326.7486093353973
9.0,5.228194319153274,48.08687621597788,29.99443475864651,332.39743067014666
9.5,5.216496816556433,40.83474146179043,30.0307043047649,351.4275274584465
10.0,5.259081769756352,43.76181191329421,30.14332622983006,354.4479036622499
10.5,5.26877907923866,42.423005338980346,30.10194628925599,358.6392977508314
11.0,5.40422968387064,40.17562226751693,29.76739916821292,370.7637795050054
11.5,5.24856721566503,47.714547156798034,30.421561591763457,380.4682196357119
12.0,5.241935918147023,43.730684845753714,29.851970255339,373.8474391251293
12.5,5.501910495367846,46.05826824690614,30.002743303722042,354.93357721417857
13.0,5.39740867326291,39.70637938997408,30.16090080971462,347.11296936441414
13.5,5.395804821596173,42.82968786941081,29.883520680307015,347.9673143925673
14.0,5.2993254974231805,44.918365395601896,30.313158183275597,369.5633890866871
14.5,5.47263865244171,50.80498814880799,29.90265271265133,358.99533257690075
15.0,5.193495855231619,46.69718176834092,30.389819044279346,349.4928076592567
15.5,5.400514084551115,46.71371239094033,30.067886480849662,375.62768815531626
16.0,5.357483301199147,39.34943532292228,30.31480421769626,383.2099182560463
16.5,5.414700106488004,40.074008214115736,29.77464617260082,346.79357920319205
17.0,5.41949773599308,46.68016856721171,30.127345873216935,378.27470044109685
17.5,5.256985891002063,43.250085557284926,29.589038682985112,353.00662209093446
18.0,5.43286735481909,42.031216475418574,30.36281459120599,373.06940005537996
18.5,5.6196922159061735,42.96879629045584,29.578078419845536,364.89872182524454
19.0,5.251198437393388,45.55654000243922,30.012594019341005,363.7742560768661
19.5,5.336336761111834,44.78352245384322,29.8642613302966,377.90574692355415
20.0,5.454557116834631,41.47357486218386,29.722186014236556,358.97218690213236
20.5,5.422260924036395,42.71493661465329,30.189022481580302,393.52739541788173
21.0,5.375595372294513,39.94818932582891,30.317227052658712,368.27041289219454
21.5,5.440994715766045,45.51109563229321,29.712297571071968,388.64673572924585
22.0,5.445512195995655,40.438286882546414,30.091334735961254,372.1914456980349
22.5,5.358643181446584,44.80324196643718,30.431206898500058,368.8595955911095
23.0,5.490588132797209,45.08960783151234,30.069688847452923,371.8093804974515
23.5,5.243493462833998,37.56019482037848,30.0495068394328,356.74439956589276
24.0,5.356036385796037,40.39601177444981,29.463451048505853,375.35956812904953
24.5,5.319796819461011,42.17809613762245,29.732063917911233,365.3944079557457
25.0,5.518538014113288,42.260653000213246,30.164872903518802,351.77025623019273
25.5,5.602653595739246,47.3427412749616,30.409030647285512,383.6814896640731
26.0,5.366514327825986,43.076222050600194,30.314405923198485,362.2381204545311
26.5,5.321800125578082,36.6801029227284,29.768454276672973,397.00285929245564
27.0,5.334075290884963,40.67145928046825,30.095330109731137,348.3165903923821
27.5,5.463288169008756,45.36172056611863,30.113188879638123,397.686931463859
28.0,5.2373168233864105,47.03114739325554,29.780777579031103,354.1345373343864
28.5,5.347510803879333,47.05351704141691,29.994167357730134,359.76112515158377
29.0,5.243005752552014,41.05964448576076,29.401511528532705,354.6637740427651
29.5,5.528056765185909,45.28229142145371,29.961476356038087,367.5983617645151
30.0,5.380850890230684,48.29399078535097,30.121492652631158,388.6460726243973
30.5,5.356004247416845,41.37018982135148,30.194148809036115,377.30808908402713
31.0,5.187762301751134,44.96662228503239,29.8154598966686,407.5030979575771
31.5,5.447434851276597,41.27541724691924,30.13179814203103,374.6225316715473
32.0,5.331356723394764,41.62279478385716,30.265497140156,369.6987204369922
32.5,5.319026283509372,39.87103407725092,30.285603328154007,398.8715870452689
33.0,5.418701391194246,42.61894240210717,29.811089742820467,390.6513197492849
33.5,5.438923701046508,38.68211612621755,29.463698516420465,359.6081151024389
34.0,5.318079727181878,44.23581195324032,30.4658579327518,371.74056520121917
34.5,5.34545846472287,41.4723691679174,30.00364395272197,392.7140112596112
35.0,5.335181190641289,43.47242896334299,29.928232560639074,391.97628733268454
35.5,5.361645953771146,38.72321595127487,30.573695291951992,395.5617395715371
36.0,5.210795489986478,39.15967946463028,30.361476876533573,362.0500929617972
36.5,5.4683178329523106,42.438668310409376,29.790256026572425,380.2844109729796
37.0,5.183498225136972,45.68629454970016,29.907272247240922,392.8905291039772
37.5,5.455134134147542,44.386142364299964,29.87000897792923,384.307340912912
38.0,5.450910920261452,42.867624774291436,30.346306301522677,374.50594070803686
38.5,5.329827255669558,44.267834098744515,29.38887721950836,405.6338175414734
39.0,5.367267575792369,40.11131151302911,29.795297219663954,381.7770677169628
39.5,5.525863822598091,42.37508930439212,30.14780594514012,384.2497617586428
40.0,5.255439002752791,37.46758925944678,29.89703962901065,390.1984801497659
40.5,5.408215266451888,42.88801291907539,30.14208821631827,384.56525866907856
41.0,5.63007612975672,41.09368005514978,29.870417339517488,412.06617176397066
41.5,5.52379115484134,45.260763370731446,29.966720419311148,399.22797023054983
42.0,5.259715054092764,42.10201923274251,29.95268281252377,364.674130667231
42.5,5.509510040401798,34.25710602501195,29.426188044880735,390.8538135487462
43.0,5.464634751032679,42.53657146003963,30.22258890495884,407.9832127147778
43.5,5.478774295336241,39.16560166817261,29.977916665262427,382.0166821651918
44.0,5.439547752442318,36.207962394300026,30.102276659567686,385.3704640641925
44.5,5.43881351578874,40.27366910491198,29.26432061960528,373.5639260533633
45.0,5.401637133591114,39.20854512510698,30.07781679269991,392.0352243549746
45.5,5.565373332293389,40.249875443293845,29.906092887535067,363.92981457860446
46.0,5.278140988445815,40.85647542992562,30.31813404423314,411.453898287106
46.5,5.333460692108429,38.27590669370722,30.072700105824932,419.46098381695356
47.0,5.428986146821389,43.77878856419891,30.050991870872192,406.4653444630935
47.5,5.521407984655208,39.56076439752445,29.693885025821352,385.54691676439904
48.0,5.5689045173884475,41.633475505440344,29.869904901968447,384.865370420634
48.5,5.248162689623443,43.270516375945434,30.265819068073846,388.36049935103887
49.0,5.442513441917342,32.36240251560877,29.853985651187177,410.85001794629534
49.5,5.521904737673008,39.8046016711918,29.99558452240952,403.1960814454449
50.0,5.396861489344891,33.75592041141498,29.998140258097838,397.71345657295035
50.5,5.538517768479801,34.363912718512005,29.963126608034564,390.95377851200647
51.0,5.317374809515289,40.08801982476988,30.22421040948354,388.13961537953435
51.5,5.634259260862147,37.604419977399026,29.8659949587928,385.78159644713764
52.0,5.3484500926711505,36.82292352029843,29.56977333923024,390.46034097463394
52.5,5.436997400302429,31.589092529877604,29.969415146256043,394.38201122612895
53.0,5.483958899069054,41.98890521772748,30.255406279380153,384.86121082863343
53.5,5.360108782774235,40.051013204649564,29.835816049098742,376.16252304647895
54.0,5.67241417434006,37.31782720614842,29.812042745193438,362.1180491563703
54.5,5.521390209237882,35.22369246261037,30.008586167870348,409.946014011233
55.0,5.340273145227592,38.363447355452614,30.457136223058143,358.9821274803811
55.5,5.357699415302078,35.34887434863879,29.943928463231877,395.53313683939695
56.0,5.333873736705341,36.03687996166095,29.768032508864152,391.4048279890736
56.5,5.463072273253109,40.66919236711324,30.316599298963926,406.8878472533632
57.0,5.355102588051491,37.86511223901794,30.712298821047717,412.71799039030947
57.5,5.399699544112647,42.55861454889134,29.883579243060776,387.89063714211767
58.0,5.584573193592856,33.82105212996431,29.425866725919494,412.4526020042404
58.5,5.449019093161621,38.069596435611466,29.891573148171908,395.17259948923913
59.0,5.401689009716862,35.7470212092368,29.88542693328937,392.96489808440117
59.5,5.365891622898126,35.926992402004466,29.249172143501337,409.85296635666083
59.5,5.365891622898126,35.926992402004466,29.249172143501337,409.85296635666083
60.0,5.4890253268983145,37.245273502512504,30.071197315427924,404.1036610470794
60.5,5.37884982033957,35.839759093338785,30.158494982889113,403.52921894405375
61.0,5.65683204896823,42.233836466311935,30.279903642116505,389.40730959741603
61.5,5.3972942996730415,34.306359829113795,30.083927204936014,360.13567733310447
62.0,5.4091380723057005,36.32985080203455,29.542712840049003,413.6327113853462
62.5,5.342335827141012,37.990727997109786,30.835133227046715,377.918249184005
63.0,5.442644859499294,35.90261958709421,29.819409396331086,413.9037664195304
63.5,5.569382910482845,39.37741444790401,29.78299827526463,439.4243878427029
64.0,5.28297568116581,33.902112792897114,30.050918785317112,404.67424212051804
64.5,5.510054407937875,41.677902285225606,29.96404472419032,405.4559419031947
65.0,5.403048394727574,38.63998555538193,29.904456446804897,399.38081135067154
65.5,5.518098315296378,39.917262781241796,29.33756803449784,409.99500970343473
66.0,5.437979668132246,39.592850812984224,29.924963219677647,424.5157864974345
66.5,5.3986086979515955,29.996510277122333,30.3154779122015,392.7634922329846
67.0,5.309474806325648,36.67316025593179,29.92824640019095,418.1799079695084
67.5,5.5579910819815215,36.84936133766818,29.734555217424603,410.55411891836445
68.0,5.486519438012057,38.20681002340893,29.737557985876588,400.6610735691534
68.5,5.52218781163361,40.17948116569517,30.289776602387878,408.3141564006253
69.0,5.423760497607885,37.58646167603791,29.672582868811958,395.2449784110866
69.5,5.624727131245963,37.518603440140765,29.895741979868113,420.3537469354457
70.0,5.603697496384959,34.91608732526308,29.871777617265156,400.04364673312824
70.5,5.572635031871536,39.10817234256037,30.41577099638733,423.87904424773257
71.0,5.314278192057148,36.9678929627546,29.682484379145883,401.4729510420955
71.5,5.4958094203580865,38.56919619504971,29.732746997264677,374.7125384115473
72.0,5.498053084180543,43.93071475019565,29.939146134098955,410.7037315242539
72.5,5.6594663618536085,37.70832385718536,30.06505831109488,417.04841664636876
73.0,5.5075243932573645,32.45573671552988,29.59756645266009,439.1357550151969
73.5,5.502138335190516,36.112786327739094,29.972931700783136,422.96609901424677
74.0,5.738869110173748,37.32185800132338,29.823573952105633,409.66565379829353
74.5,5.593349646720526,33.939098195761005,30.25567394670908,377.27227272366133
75.0,5.464512042855361,37.50942004044201,30.381037663972716,400.22288674436413
75.5,5.338473498236939,34.78029450532454,29.66237429767593,410.6811166657237
76.0,5.489334654536877,31.542564864394166,30.24133173303326,410.97512493286655
76.5,5.599295986900535,29.90278427911172,29.69484234883638,421.50003962972187
77.0,5.412588942917473,34.88139302585091,30.000209735267152,416.5405063809672
77.5,5.425993378726629,35.76035969041743,29.765236888429655,424.697540364535
