Timestamp,pH,DO_%,Temperature_C,Agitation_rpm
0.0,5.217756842274514,48.95087651006011,29.749011621212812,373.7483829453876
0.5,5.406248429257138,43.98415818699179,29.78127625106919,366.13536120362534
1.0,5.278408875490638,40.238049580900125,30.168694986186978,357.0922850512061
1.5,5.417520620271477,45.86128499808089,29.835255906886285,370.295182594032
2.0,5.441699043267884,45.449617891955626,30.01809657435989,331.8176013200901
2.5,5.245497365765352,46.96980892587806,29.83281590989119,330.2307652924335
3.0,5.65708777896001,40.234782124719935,30.677025418930235,347.8886483310261
3.5,5.300293700085619,42.5456651834372,30.234851149421367,331.3200534700154
4.0,5.125967096376582,49.33051458813582,29.758808280357908,364.52465512642857
4.5,5.202704392310379,46.56276312868375,30.505063949633534,345.84317921877323
5.0,5.1191558893214015,49.44138173992972,30.277873296457468,347.06309816009707
5.5,5.291954794673135,40.98054341125094,30.42607707973259,346.5625992161736
6.0,5.173129146245252,44.890937644537416,29.741995991526437,339.54978136205335
6.5,5.273240079623806,44.44656594650111,29.585667073225576,376.19390054485154
7.0,5.385215971206579,43.02891102768181,29.7289969541109,354.4949515395833
7.5,5.408693504075572,46.296252081599036,30.317551290135352,349.04433763529516
8.0,5.027507482080332,47.74343359374874,29.949841157078293,366.6591576487416
8.5,5.488172875464031,51.24072589971304,29.805053556557755,359.092731940818
9.0,5.459183646060544,41.34216294443101,29.825366521862872,348.67942132311686
9.5,5.3209409686591975,43.15212895913009,29.8218614033231,343.4303054325728
10.0,5.4061940328395295,47.76349306289835,30.444814438251726,351.11722997256607
10.5,5.411622467225728,44.396477708183326,29.828798595416004,369.7632732806229
11.0,5.26583949459545,42.496470191654936,29.586981089248912,352.2033502051683
11.5,5.354136120901458,48.26930348703249,29.893951366139493,344.0107961270293
12.0,5.479736897093413,41.98634268874735,29.475485503157742,361.99640602705176
12.5,5.298772652672082,50.338686928055516,30.142609810304165,358.22153136184414
13.0,5.240050279074439,44.3655005235789,30.437012985018537,365.5105460854922
13.5,5.2490070307882055,44.92891863525586,29.985417931538155,367.97919654977244
14.0,5.299519264981578,42.11511417721636,29.874666060770465,375.8002389391271
14.5,5.299427472475891,41.80830780587732,29.71738022953129,368.89354035908485
15.0,5.368670180213122,41.778695326534105,29.787186387732643,390.64260119841566
15.5,5.150705694487517,44.54201600960516,30.387421064464803,312.1144602443422
16.0,5.419414006007618,42.33923619551174,30.076816459284977,358.484763865502
16.5,5.448789344564608,44.02685802501407,30.039515966860296,350.2670908956211
17.0,5.530729223383419,42.90479305919981,30.686941739238137,393.08020744433964
17.5,5.165914903273462,40.84766211759193,29.68891469820752,363.8602421110274
18.0,5.363716402048616,43.43977940368029,30.316238602805694,387.403741539633
18.5,5.442998774923863,41.00469435732876,29.76539284046777,365.4580942049257
19.0,5.390111952640466,42.075425962848634,29.59635454912433,376.0642259619853
19.5,5.309518523126609,41.29496179673387,29.983616197782574,362.6515162437976
20.0,5.313349894448789,38.659624079200434,29.966325759914504,377.2109735452697
20.5,5.3777144005121285,45.28186431730193,29.781436493304,347.9124561465663
21.0,5.3279150021022,40.53229014435391,29.846899505037676,370.6762457712169
21.5,5.303441946089534,38.56229453238082,29.832301581635402,373.0175571695787
22.0,5.4221480601006915,44.23426835225004,30.127341928274372,365.81193134385467
22.5,5.396741409895913,42.060493025405286,30.03392884134607,354.6600989320109
23.0,5.361887496376071,43.260998702754236,30.102338194031912,349.8538812757772
23.5,5.368376077640338,37.73083126760826,30.052102993841558,359.0632754592926
